,Column1,Groserias,Vulgar,Agresivo,Ofensivo,Unnamed: 0
5140,,@bta_Demian Al comandante sin bolas vistiendo cómo Fidel y Chávez.,1,0,1,5140.0
4009,4009.0,"Vete a la verga, el último acto es Kikagaku Moyo (Ultimo show internacional), chingo a mi madre sino.

Que perro conciertazo, voy andar bien perro ácido. https://t.co/NE5spB4njs https://t.co/fNbqQdXzfI",1,0,0,
2735,2735.0,Descargue una app de notas para fijarla en mi pantalla y que no se me olvidaran unas cosas y pues si se me olvidaron 🙃,0,0,0,
3499,3499.0,"@janogarcia_ @elliberal_com Creo que el problema no fue la espada, el detalle es que la “procesión” iba acompañada por una soflama política: “Alerta (bis) que camina la espada de Bolívar por América Latina”. Esa soflama es de origen chavista: la “espada” la usaban sus seguidores para referirse a Chávez.",0,0,0,
5813,,"Se nota que traga como rey, llego flaco a la presidencia https://t.co/8gDEnRbzoj",0,0,0,5813.0
1897,1897.0,@Erickisback1 Que intelectualoide pero si es verdas,0,0,0,
5726,,tokischa was right tengo un delincuente en mi habitación a veces me lo mete a pelo y a veces con condón🤭,1,0,0,5726.0
4909,4909.0,"ALBAVISION INCORPORATED y MEDIAMANE INC. TENIENDO AL MISMO DUEÑO CHANCHULLERO, 
PAJERO y CORRUPTO y AL MISMO PRESIDENTE Q SOBORNA FISCALES, ES RATA, NARCO 
y COLOMBIANO AMBAS SON EMPRESAS DE LAVADO DE DINERO, SOBORNOS, PRESTANOMBRES, 
EXTORSIONES y EVASION FISCAL https://t.co/Rzw1jFw6t1",1,0,1,
908,908.0,@forozcolg que te madree Vilchis es el equivalente a Kiko del Chavo del 8 insultando con ¨chusma¨😂😂😂,1,0,0,
5065,,"Debería haber un tipo buró de credito, pero para exponer gente o empresas que son malos clientes",0,0,0,5065.0
3752,3752.0,@nicollet_g Que todo salga bien. Feliz viaje,0,0,0,
4278,,@poke107 @El_Gallo666 No no no al gallo ya le diste cristal no mames,1,0,0,4278.0
3543,,Ya me dio hueva de nuevo. 🙃,1,0,0,3543.0
5779,,@letroblesrosa @MarthaTagle @senadomexicano Sino de donde traga !!!,0,0,1,5779.0
3786,,"@RobertoMadrazo_ @alitomorenoc Va a pactar o ya pacto. Y que harán como partido, dejaran a @alitomorenoc destruir lo poco que les queda?",0,0,0,3786.0
3204,,"@LauraMex @FelipeCalderon Nou, uno la uso para legitimidad su gobierno, ser cómplice del narco con Garcia Luna y Destrozar el país. Que por cierto el pri ya envío iniciativa para que no saquen al ejército de las calles hasta el 2028.",0,0,0,3204.0
2724,,😭😭😭 pero q vas a saber tú pedazo de enano marico asqueroso todo enano todo marico todo marico y todo enano ahí con tu trajecito🤬🤬 https://t.co/hlp6B8Nrzw,1,1,1,2724.0
4922,,"@JuanC670 @ElMundoSV @Davicitosv El de gris es el único que va en su carril, hasta se nota que trato de apartarse",0,0,0,4922.0
4807,4807.0,"loco solo mariconada es el salesiano con sus escoltas mierdas, qlitos cagados todos🤣🤣🤣",1,0,1,
4542,,"@JhanSDoriel @CBSSports @ChicagoBears Se ve cool, pero a que sea realidad falta mucho",0,0,0,4542.0
1632,1632.0,@MOTAGUAcom  @CibaoFC  @lnphonduras  #Concacaf @Concacaf el azul profundo ha dar el primer golpe en tierras dominicanas ante un sorpresivo Cibao que buscará algo histórico pa su historia y está ni ge buscará clicar contra las cuerdas al campeón de la @lnphonduras que es favorito,0,0,0,
2774,,"Vejestorio carepicha, ojalá se caiga bajando las gradas",0,0,1,2774.0
1829,,"@JLUIS_16BM @theacademy1916 Le pasa mucho, pero aca son bien sidosos, creo que es parte de sud personajes para la prensa, Edu Torres me gusta un chingo en sus analisis pero lo ponen al aire y se vuelve un porrista sidoso mas

Yo me he encontrado a Lucas un y es un gran tipo, siempre habla con cariño d Atlas",0,0,1,1829.0
3140,3140.0,"Disfrutemos de este miércoles frio con un poco de #EldenRing, acompañenme en punto de las 6 pm  en mi canal de #Twitch ⚔️🛡🎮😎
#PS5
https://t.co/yabYwjMsC3",0,0,0,
2378,,"@Alina_Gag Así me pasa en los grupos que ando ofreciendo perritos, no los quieren por que ""están feos"" 😢",0,0,0,2378.0
4958,,Necesito toda la suerte del mundo.,0,0,0,4958.0
541,541.0,"@melllllgh ""ahí te deje un canuto""",0,0,0,
2850,2850.0,"@cfalcon3112 ¡Bien hecho! 
Siempre me ha parecido que eso de llenarle cara de torta al cumpleañero es de GENTE MARGINAL, PERRAJE clase 3.",0,1,1,
3024,,"@_ImAleex @Mad_Politico4T @ELiFraPz @_PonchoDeNigris Es gratis, pero primero necesitas un cerebro y los amlovers no nacen con uno",0,0,1,3024.0
4531,4531.0,"@BrujiX3 Que despije ha hecho ese Harvey, lastima se va a morir",1,0,1,
1145,1145.0,@GeralNr Llévame a un fondo dominguero,0,0,0,
2883,2883.0,@blasbaires Yo caminé x Rivadavia desde Larrea hasta av de Mayo y Lima.. por cada petardo mi hija saltaba de miedo. Me falto el bombo!,0,0,0,
5382,,"@ClaudioXGG @GamesMartino Voltea a otro lado. Ya los usó @alitomorenoc para defenderse, ya los abandonó ahora que #Morena le ofreció impunidad y no más audios a cambio de apoyar la militarización. Ten dignidad y salva tu alianza repudiando al PRI de Alito.",0,0,0,5382.0
4428,4428.0,"Hola Cubanos después de casi un mes de trabajo y muchas madrugadas, y mucho café,👽 LA RESISTENCIA esta casi lista para publicar un gran ataque a la yugular de la Dictadura. Estamos preparando todo. ⚠⚠ VIVA CUBA LIBRE
ABAJO LA DICTADURA COJON..  #SOSCUBA #CiberCuba #Miami https://t.co/YN2lroOGUC",1,0,0,
3704,,no necesito ver la comparecencia para saber que la ministra de salud está haciendo el ridículo.,0,0,1,3704.0
1201,1201.0,Como no voy a tener el ego alto si el enchufe está a la par de mi cama 😎,0,0,0,
564,,Puto no es sinónimo de homosexual o gay,1,0,0,564.0
2809,2809.0,Nace un nuevo millonario con TorTrix ¡Se Peló! https://t.co/BbkF7Hd0yx,0,0,0,
2607,2607.0,"@Mayichii Opa, entonces mañana novedad HMMMM okii, procura descansar May💜",0,0,0,
673,,"@leones1s @NinosHeroes9 @KeryNews @Rayados En la de Rayados decía al extranjero con toda la intención de que fuera únicamente a europa, se les durmió por pendejos, si, pero también fue abuso de Pizarro.",1,0,1,673.0
3684,3684.0,@ManchoPanchez @luislorenzor Es el mítico que mancilla la banderita de España que lleva todos los días en la pulserita pasándose el patriotismo por el forro. Un mierda.,1,0,1,
1863,,"@AntaresVazAla @juliomenchaca_ Haaaaa pero que pinche marrana esta usted, da asco.",1,1,1,1863.0
3460,,"@zavalajoseraul Me hubieras dichooooo, mi novio arma uno bien padre todos los años! Un fantasy btw",0,0,0,3460.0
3712,3712.0,"☑️ RETRASO EN LA AUTOPISTA PRADOS DEL ESTE.
Caracas | 17 Ago. 2022 | 06:10 PM

Reportan leve retraso en la Autopista Prados del Este, sentido La Trinidad, desde Ciudadela hasta conectar con la Av. Principal de El Hatillo. https://t.co/qmX53HoJSS",0,0,0,
2985,,@chitoarnold Verguenza,0,0,0,2985.0
389,389.0,@oldestzoomer Ya quisiera ver si bolchevique burgués con su refinamiento comerse un gusano de esos.,0,0,0,
4871,4871.0,"No hay cosa que destete más que pagar parqueo (por lo que se recibe a cambio) por eso a veces prefiero usar Uber que ya muchas veces su servicio es una mierda también, pero que no es tan mierda como el servicio de taxi",1,1,1,
4442,4442.0,@Alberto_Shaoke Cojonudo https://t.co/xgDk1pK1xD,1,0,0,
1190,1190.0,"@JordanRodas En pocas palabras: ojalá la pdh sea gestionada por alguien medianamente capaz y no como el hdp de Jordán que llegó a cobrar de lo lindo, a enchufar amigos y a jugar de politiquero. 

Miserable burócratas de poca monta.",1,0,1,
5589,,"Por desgracia, Germán Martínez también contribuyó a la llegada del ganso cansado al poder.

No puede aludir engaño, porque los compañó todo el tiempo que pudo

Y su esfuerzo es inútil porque en una posición de poder, solo critica como cualquier ciudadano. https://t.co/rNV4BXY4hB",0,0,0,5589.0
2031,2031.0,"otra lechuza blanca, me siguen",0,0,0,
1666,1666.0,Hoy le toca sufrir a este grandulón. https://t.co/QME6FuqgD1,0,0,0,
3236,3236.0,"@ArmandoParraM @AristeguiOnline Aqui el unico retardado eres tu. No es lo que me conviene, a mi que mas me gustaria que las autoridades hicieran bien su trabajo y la gente no tuviera que llegar a extremismos. No seria necesario, pero al contrario. Se coluden con estas organizaciones criminales 1/2",0,0,1,
4646,4646.0,@rodrigozavala76 @melvinc45599656 @hernandezmack Netcentero  hijo de puta,1,0,0,
3978,,"@leoweissmann14 N'hambre: Stalin recibió un país rural e intervenido por muchos países y dejó una superpotencia industrial y nuclear. Puede uno discutir los costos y métodos, pero no fue el responsable de la debacle por blandengue.",0,0,1,3978.0
3128,,@LeonardoAlamil9 De mi no vas andar hablando,0,0,0,3128.0
884,884.0,"@AlexaGomezDos Al pobre señor le dieron hasta con el tobo. O sea, es su problema, su vida privada. Si opiné hace rato a otra tuitera, que si hubiese sido mi caso, mi esposo se busca una chama para ser su sugar Daddy, pues que se quede con ella, y cuando esté chuchumeco, que le cambie el pañal.",0,0,0,
3666,3666.0,@Nnez2Nunez @Vicente73977721 Mama tranca comunista no lo van a devolver así que lloren bastante.,1,0,0,
5141,5141.0,@Virginich @SoyMenor0 El ripio del hombre lobo,0,0,0,
577,,"@Kravtoz @RicardoBSalinas @MLMSalinas Aparte de puto, celoso... Jajaja 😂",1,0,1,577.0
1399,1399.0,@iMasuriQ Nembe si me la fleto 60 días vivo👀,0,0,0,
5264,,@Luchitocardozo3 sisi la proxima vamos a ver quien dice shotgun primero hijo de perra,1,0,1,5264.0
3745,3745.0,"@JorgeLara1 Porque sabe lo que le espera si lo hace ante el congreso.

Cuando le conviene no es tonto el vejestorio ese.",0,0,1,
1147,,Puta hueva,1,0,0,1147.0
795,795.0,"#Policía 🚨🚓 |  Fue en la comunidad de El Chinaco
https://t.co/zZnF6wxqWS",0,0,0,
4478,4478.0,"💅🏳️‍🌈 #Miradas: Este próximo sábado 20 de agosto, se vivirá en la Costa Sur de Jalisco: ""Nuestra Belleza Gay #Cihuatlán"". 

La cita es a partir de las 21h, en el Salón ""El Cono"", ubicado rumbo al crucero de Jaluco. 

✍️: Angeles Claustro, para @LetraFria: https://t.co/7MER5tziUP",0,0,0,
2825,,PSG no llegará ni a octavos con ese fútbol mezquino de Mbappe,0,0,0,2825.0
74,74.0,"@EmbajadorMiso Has notado que cuando el entrenador no es amigote de Lleida no trae buenos fichajes, es como para serruchar el piso al entrenador",0,0,0,
5076,5076.0,"@ThisIsMarsella Así todas #femichairas standuperas,como su comedia no da risa ni jala público la única manera de sobresalir sacar sus escándalos de puteria",1,0,0,
545,,Bien puto Salas. https://t.co/TH6xgyyl5E,1,0,0,545.0
1951,1951.0,"@bryanes8_ Y por que tenes que retuitearlo, judío hp",0,0,0,
1936,,@letroblesrosa @senadomexicano Debería estar en la cárcel 🐀🐀🐀,0,0,0,1936.0
4330,,"Hoy empezamos en la H. Institución empezamos la creación del primer Consejo Estudiantil. 

Se harán 27 asambleas para elegir a 54 vocerías. Dos por grupo.

Tenemos que aprender (ojalá desde más) a organizarnos y construir colectivamente. 

🤍",0,0,0,4330.0
3520,,Camila contandome sus problemas y yo preguntándole si le gusta el azul marino,0,0,0,3520.0
2792,2792.0,"@MariettoPonce Ese vástago del 💩💩 se parece mucho al Javier Duarte, insisto. Esa zopilota se anduvo parando en otros palos, pelandusca.",1,1,1,
4638,4638.0,"Uno de esos perdularios sin oficio ni beneficio a los que un montón de curiosos sigue desde las redes sociales a ver qué nueva gilipollez se le ocurre.
https://t.co/UYqDM1Vmz6",1,0,1,
5069,5069.0,@guillepparada El único es mi hermano y mi mejor amigo (si uno de los dos hace algo los puteo xd),1,0,0,
3313,3313.0,"➾#SesiónEnVivoINAI La comisionada @JulietDelrio expone ante el Pleno su proyecto resolutivo del recurso de revisión RRA 10251/22 interpuesto en contra de @censida
 ❖#FacebookLive https://t.co/WN7yqi9SLG",0,0,0,
3067,3067.0,@julenrementeria @FelipeCalderon Que manera de adoctrinar al infeliz populacho,0,0,1,
3607,,@MichelCaballero Estebpana lo menos es mongolico o gafo.,0,0,1,3607.0
3194,3194.0,@ajrosseonn Sana sana colita d rana,0,0,0,
5307,,@azucenau Te faltó matizar con Frent. Inche vieja ridícula,1,0,1,5307.0
4264,4264.0,"@Jon_dcm Yo en dos ocasiones casi atropello a niños, salieron de la nada corriendo y afortunadamente siempre voy alerta para esas situaciones. Los papás como dices tragando camote y todavía hasta se molestan",0,0,0,
5035,5035.0,"@aracelibs @jorge_guajardo @Grupo_Bronco Así es, si no tocan libros pendejos y Sergio el putañero, no quiero nada.",1,0,1,
2128,,cada semana me recoge mi mamá del trabajo con un ramo de flores❤️ https://t.co/lfqRcDUwEY,0,0,0,2128.0
5821,,@PFifiona El cambio que ha tenido solo él y si familia ahora sí traga harto che panzón,1,0,1,5821.0
675,675.0,"Necesito dejar de ser un cavernícola y aprender métodos estadísticos que me permitan establecer correlaciones cuando tengo varias variables, especialmente cuando estas presentan combinaciones 'desordenadas'. He aquí un ejemplo: https://t.co/dDQi4S6PQO",0,0,0,
62,,@fernandeznorona Los dos son un montón de mierda,1,0,1,62.0
2934,2934.0,"Asquerosísimo. Híper calórico, del sodio ni hablamos. Y el pinche cucarachón junto la fibra azul? Que pitos toca o que? https://t.co/jYC3fgiuG1",1,0,0,
2823,,"En LA ya es normal ver seniles ""ganando"" presidencias, la regla general no debería pasar de los 50. Es un país que tienen a cargo, no la finca, veamos #Nicaragua un vejestorio que chocha mas de lo normal. #SandinismoEsTerrorismo #SOSNicaragua @traficoni @ReporteNi https://t.co/3SqxE6Yqww",0,0,1,2823.0
867,867.0,Y esa hermosa quien es?😍,0,0,0,
3163,,@realmadrid @ToniKroos @Sebasti54530563 Para que sigas hablando mal de Antonio.,0,0,0,3163.0
3290,3290.0,Pinche clima edta igual de roco que yo,0,0,0,
2326,2326.0,@tatazurcwiwi Ferdinan es un estupido.  Ese asunto q ahora los alcaldes quieren hacerse cargo de las escuelas me huele a peje maruja! Eso serían más $ para los alcaldes entiendo yo más recogido de pasteles 😄,0,0,1,
4806,4806.0,no uso calvinklein vaya mariconada,1,0,0,
2820,2820.0,"@AMotta29 Jaja ay mi pelusa si tan solo así fueran las cosas, no tendrías que pedírmelo si yo quiero que seas muy feliz !! 
Vos te sabes mi laaarga historia y nada más que… por fin se pudo 🥺.",0,0,0,
2019,,"Así como diría Violet Chachki:
No, nooo, no, I don’t need it https://t.co/SYdamAf6F4",0,0,0,2019.0
4864,,@JorgeDe99148325 @MariettoPonce Jamás discuto con nadie y menos con alguien que presume de erudición... Pero si me da la impresión que si tuviese un C.I. tan alto ya se hubiese dado cuenta de como es el sr. que ud. defiende... Adios.,0,0,0,4864.0
1965,1965.0,"@annielanderos68 @Mzavalagc @MonjarasSierra Tenia seguro popular el sexenio pasado y pagaba por consulta de especialidad $120, me cobraron los días de hospitalización, la cirugía y las curaciones, los estudios de laboratorio,imágen y medicina ahora con  @lopezobrador_ no pago un centavo por lo mismo y me dan medicamento",0,0,0,
5381,,"@ClaudioXGG Ya deja de llorar perro la codicia es más grande que tu dignidad, ya mamaste de gobierno y del pueblo, no tienes llenadera, le #DerechaMiserable jamás se ha preocupado por el pueblo.",1,1,1,5381.0
387,387.0,"Hay pocas creaturas más absurdas y deleznables que el burgués que condena la burguesía...pero sigue viviendo como burgués y el rico que condena la riqueza...pero sigue viviendo como rico.
A primera vista se presentará como fanático, pero es algo quizá peor: un sinvergüenza.",0,0,1,
1701,,"@alitomorenoc y lo peor, ni la cara das! No te vendas! Será peor!",0,0,0,1701.0
4452,4452.0,"@nenadhiroshima LEÍ Y LA CONCHA, jajajaja",0,0,0,
2441,2441.0,"@RCB31278694 @ManuelGosu10 @Rockefeller345 @jotajordi13 No te metas con los venezolanos q ellos son complicados y si te dan un galletazo después no preguntes xq!!..mi foto es un meme como la tuya mongolico 🤣🤣🤣🤣🤣🤣,ya estás hasta revisando perfil 🤣🤣🤣🤣🤣 ya me das lastima 🤣🤣🤣🤌🏻🤌🏻",0,0,1,
2320,,@avalosm_laurap @LillyTellez De morena y de Tabasco... De quien sera achichincle??? 🤔🤔🤔,0,0,1,2320.0
483,483.0,"@chaparralgats @jtovarr Jamás pensé que usted era de esa calaña, pero meterse con una Santa como lo es La Madre Tersa es una maldad en extremo. Lo creía una persona amante de la cultura del bien y no del mal. Dios lo perdone. Lo voy a bloquear. No soporto a las personas como usted.",0,0,0,
1737,,Y en la cara me lo tatúo ♥️♥️♥️ https://t.co/ZbTCdgbzmj,0,0,0,1737.0
305,,@CaraveoBertha @DeniseDresserG @CitlaHM @ClaudioXGG Gracias por darle en la madre al país! Son una vergüenza usted y la Cenadora!!!,1,0,1,305.0
3228,3228.0,@AndyFailer El mismo refrito. https://t.co/VzMU7VW8i7,0,0,0,
4461,,TE voy a dar unos pinches putazos pendejo,1,1,1,4461.0
4029,4029.0,"@Piromana696_ Esa señora estuvo acabada desde que se supo que estaba en la secta, ellos mismos lo dicen, estaba acabada. Morena tiene la culpa por poner chapulines corruptos",0,0,0,
5999,,"@El_Universal_Mx El hipócrita, mentiroso y manipulador no es el pasado . Ellos dijeron lo que iban a hacer!!",0,0,1,5999.0
530,,"Publicar un tuit es ""atentar contra la integridad de las personas"" dice la dictadura de Bukele. Pobre país, les va a faltar vida para lamentar en lo que se metieron. https://t.co/AC94LKjOFn",0,0,0,530.0
4177,,"#País 
🔻AMLO habló con Peña Nieto para elegir titulares del Ejército y Marina
⬇️⬇️⬇️
https://t.co/fveyEsjMMq https://t.co/qBBnxthvGA",0,0,0,4177.0
2209,2209.0,"Agradecemos a mabel ovando [a] mabelovando4 por Seguirnos! 

👉Para más noticias de #Anime, #Manga y #Videojuegos, recuerda también visitar: https://t.co/HtOXPk0FK1",0,0,0,
1945,,"@JorgeRoHe @AccionNacional Los mexicanos no votaremos por los pandejos no los soltaremos hasta que paguen con cárcel a los Delincuentes del Cartel Inmobiliario ni un solo voto para estos corruptos NO PERMITIREMOS QUE SIGAN DAÑANDO A MEXICO
#EnLasUrnasSeLosDemostraremos
#OposicionMoralmenteDerrotada",0,0,1,1945.0
1682,,quiero que tiago me cante ríos de sal en la Cara,0,0,0,1682.0
